ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
94.156.218.jad,2017-06-30,00:00:02,0.0,1595855.0,0001493152-17-007337,-index.htm,200.0,7486.0,1.0,0.0,0.0,10.0,0.0,
94.156.218.jad,2017-06-30,00:00:02,0.0,1710656.0,0001705306-17-000002,-index.htm,200.0,8038.0,1.0,0.0,0.0,10.0,0.0,
94.156.218.jad,2017-06-30,00:00:02,0.0,1198927.0,0000937556-17-000157,.txt,200.0,14827.0,0.0,0.0,0.0,10.0,0.0,
95.111.49.aed,2017-06-30,00:00:02,0.0,1624750.0,0000950142-17-001283,-index.htm,200.0,6935.0,1.0,0.0,0.0,10.0,0.0,
95.111.49.aed,2017-06-30,00:00:02,0.0,1349121.0,0001404058-17-000044,.txt,200.0,5677.0,0.0,0.0,0.0,10.0,0.0,
95.111.49.aed,2017-06-30,00:00:02,0.0,910406.0,0001193125-17-218362,-index.htm,200.0,8854.0,1.0,0.0,0.0,10.0,0.0,
99.238.177.hec,2017-06-30,00:00:02,0.0,1203177.0,0000909654-07-000639,-index.htm,200.0,7580.0,1.0,0.0,0.0,10.0,0.0,
99.238.177.hec,2017-06-30,00:00:02,0.0,1203175.0,0000909654-07-000637,-index.htm,200.0,7581.0,1.0,0.0,0.0,10.0,0.0,
99.238.177.hec,2017-06-30,00:00:02,0.0,1203177.0,0000909654-07-000639,-index.htm,301.0,684.0,1.0,0.0,0.0,10.0,0.0,
99.238.177.hec,2017-06-30,00:00:02,0.0,1203175.0,0000909654-07-000637,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
100.43.85.jbj,2017-06-30,00:00:03,0.0,1307748.0,0001307748-10-000017,.txt,200.0,1806046.0,0.0,0.0,0.0,10.0,0.0,
107.21.18.jad,2017-06-30,00:00:03,0.0,31462.0,0001558370-17-003548,-index.htm,200.0,7634.0,1.0,0.0,0.0,10.0,0.0,
107.21.18.jad,2017-06-30,00:00:03,0.0,31462.0,0001558370-17-003548,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0000905148-06-006671,-index.htm,200.0,2859.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,842814.0,0000842814-01-500003,-index.htm,200.0,2684.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0001208646-06-000487,-index.htm,200.0,2846.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000950168-97-000451,-index.html,200.0,2603.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0001208646-06-000502,-index.htm,200.0,2851.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0001208646-06-000508,-index.htm,200.0,2857.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0000905148-06-006043,-index.htm,200.0,2938.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000950168-97-001707,-index.html,200.0,2726.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1380898.0,0001019965-07-000217,-index.htm,200.0,2781.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000950168-97-002505,-index.html,200.0,2734.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000916641-97-001032,-index.html,200.0,2744.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000889812-98-000730,-index.html,200.0,2666.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1380898.0,0001144204-06-046858,-index.htm,200.0,2698.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1380898.0,0001144204-06-051013,-index.htm,200.0,2767.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000950168-97-001078,-index.html,200.0,2666.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1380898.0,0001019965-07-000026,-index.htm,200.0,2720.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0000905148-06-006548,-index.htm,200.0,2941.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1136894.0,0000905148-06-006549,-index.htm,200.0,2958.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,842814.0,0000842814-02-000005,-index.htm,200.0,2684.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1379392.0,0001144204-06-044447,-index.htm,200.0,2770.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000950168-97-003519,-index.html,200.0,2727.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,1027281.0,0000889812-97-001781,-index.html,200.0,2662.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,842814.0,0000842814-99-000001,-index.html,200.0,2664.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-30,00:00:03,0.0,842814.0,0000842814-98-000001,-index.html,200.0,2690.0,1.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1618174.0,0001140361-17-026711,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1541996.0,0001140361-17-026711,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1642288.0,0001642288-17-000007,.txt,200.0,10121.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1642288.0,0001642288-17-000007,.txt,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1502803.0,0001140361-17-026711,.txt,200.0,13083.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1502803.0,0001140361-17-026711,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1541996.0,0001140361-17-026711,.txt,200.0,13083.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1558320.0,0001140361-17-026711,.txt,200.0,13083.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1558320.0,0001140361-17-026711,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1618174.0,0001140361-17-026711,.txt,200.0,13083.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1349121.0,0001404058-17-000044,.txt,301.0,672.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1198927.0,0000937556-17-000157,.txt,200.0,14827.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1198927.0,0000937556-17-000157,.txt,301.0,672.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1708624.0,0000899243-17-017577,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1708624.0,0000899243-17-017577,.txt,200.0,7896.0,0.0,0.0,0.0,10.0,0.0,
108.91.91.hbc,2017-06-30,00:00:03,0.0,1349121.0,0001404058-17-000044,.txt,200.0,5677.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,352915.0,0001181431-06-053395,xslF345X02/rrd130184.xml,200.0,3731.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,719739.0,0001104659-06-047160,a06-16208_18k.htm,200.0,3525.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,19617.0,0000891092-06-002299,e24776_424b2.pdf,200.0,285661.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,726728.0,0001104659-06-060827,-index.htm,200.0,2857.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,1273441.0,0001144204-06-028917,-index.htm,200.0,2578.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,842162.0,0001027796-06-000015,primary_doc.xml,200.0,1742.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,19617.0,0000891092-06-002299,e24776_424b2.htm,200.0,51325.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,352915.0,0001181431-06-053395,-index.htm,200.0,2817.0,1.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,1268896.0,0001193125-06-148155,d6k.htm,200.0,3297.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,352915.0,0001181431-06-052580,rrd130174.xml,200.0,1671.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,352915.0,0001181431-06-053394,rrd130667.xml,200.0,1681.0,0.0,0.0,0.0,10.0,0.0,
109.145.75.gge,2017-06-30,00:00:03,0.0,19617.0,0000891092-06-002299,-index.htm,200.0,2745.0,1.0,0.0,0.0,10.0,0.0,
109.68.190.dff,2017-06-30,00:00:03,0.0,1267813.0,0001047469-14-006599,-index.htm,200.0,2854.0,1.0,0.0,0.0,10.0,0.0,
109.68.190.dff,2017-06-30,00:00:03,0.0,1267813.0,0001047469-14-006599,-index.htm,301.0,681.0,1.0,0.0,0.0,10.0,0.0,
116.226.185.ceb,2017-06-30,00:00:03,0.0,858446.0,0001191638-09-000111,-index.htm,200.0,6629.0,1.0,0.0,0.0,10.0,0.0,
116.226.185.ceb,2017-06-30,00:00:03,0.0,858446.0,0001191638-09-000073,-index.htm,200.0,6631.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,312070.0,0001193125-17-218445,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,886982.0,0001140361-17-026672,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,1053092.0,0000950103-17-006276,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,312070.0,0001193125-17-218445,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,886982.0,0001140361-17-026672,-index.htm,429.0,5434.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,318833.0,0000318833-17-000026,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
117.91.231.fjf,2017-06-30,00:00:03,0.0,1479026.0,0001193125-16-642189,-index.htm,403.0,0.0,1.0,0.0,0.0,10.0,0.0,
12.247.105.hhg,2017-06-30,00:00:03,0.0,1609472.0,0001520138-17-000242,ghhc-20170612_8a12g.htm,200.0,3237.0,0.0,0.0,0.0,10.0,0.0,
120.26.129.hec,2017-06-30,00:00:03,0.0,1141391.0,0001141391-17-000114,-index.htm,206.0,2809.0,1.0,0.0,0.0,10.0,0.0,
121.40.65.ebc,2017-06-30,00:00:03,0.0,712515.0,0001454387-17-000157,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
128.138.64.cej,2017-06-30,00:00:03,0.0,794619.0,0001193125-06-145097,.txt,200.0,4507478.0,0.0,0.0,0.0,10.0,0.0,
128.138.64.cej,2017-06-30,00:00:03,0.0,766430.0,0000950136-06-008022,.txt,200.0,207577.0,0.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:03,0.0,935471.0,0000935471-03-000001,glexha.txt,200.0,7800.0,0.0,0.0,0.0,10.0,0.0,
128.250.0.cdg,2017-06-30,00:00:03,0.0,935471.0,0001002334-02-000050,glexa.txt,200.0,8250.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383389.0,0001209191-17-042393,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1554875.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1554875.0,0001209191-17-042394,.txt,200.0,3469.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1702750.0,0000899243-17-017575,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383391.0,0001209191-17-042393,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1012477.0,0001140361-17-026709,.txt,200.0,11942.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1005561.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1554875.0,0001209191-17-042394,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1554875.0,0001209191-17-042393,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383391.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383390.0,0001209191-17-042393,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1005561.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1235112.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1237289.0,0001209191-17-042393,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1708624.0,0000899243-17-017577,.txt,200.0,7896.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,828944.0,0001171000-17-000036,.txt,200.0,3627.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1709905.0,0000899243-17-017575,.txt,301.0,673.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1005561.0,0001209191-17-042393,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383390.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1235112.0,0001209191-17-042393,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1708624.0,0000899243-17-017577,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1237289.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1559807.0,0001209191-17-042394,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1653653.0,0000899243-17-017577,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1219855.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1554875.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1012477.0,0001140361-17-026709,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1277631.0,0001209191-17-042393,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383389.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1554875.0,0001209191-17-042394,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1237289.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1653653.0,0000899243-17-017577,.txt,200.0,7896.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1219855.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383389.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1219855.0,0001209191-17-042393,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1653653.0,0000899243-17-017577,.txt,301.0,673.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1295432.0,0001140361-17-026709,.txt,301.0,675.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1235112.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383390.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1012477.0,0001140361-17-026709,.txt,301.0,674.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1709905.0,0000899243-17-017575,.txt,200.0,9452.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1295432.0,0001140361-17-026709,.txt,200.0,11942.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1277631.0,0001209191-17-042393,.txt,200.0,23363.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1383391.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1277631.0,0001209191-17-042393,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1559807.0,0001209191-17-042394,.txt,200.0,3481.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1702750.0,0000899243-17-017575,.txt,200.0,9452.0,0.0,0.0,0.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1709905.0,0000899243-17-017575,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1702750.0,0000899243-17-017575,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1295432.0,0001140361-17-026709,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1708624.0,0000899243-17-017577,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
13.94.212.jdf,2017-06-30,00:00:03,0.0,1559807.0,0001209191-17-042394,.txt,301.0,282.0,0.0,0.0,1.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:03,0.0,1647222.0,0001437749-17-012033,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:03,0.0,1646431.0,0001437749-17-012039,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:03,0.0,1647509.0,0001217406-17-000004,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:03,0.0,1646431.0,0001437749-17-012039,-index.htm,200.0,7494.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:03,0.0,1647222.0,0001437749-17-012033,-index.htm,200.0,7634.0,1.0,0.0,0.0,10.0,0.0,
137.135.107.cje,2017-06-30,00:00:03,0.0,1647509.0,0001217406-17-000004,-index.htm,200.0,7986.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:03,0.0,1254595.0,0001254595-17-000022,-index.htm,301.0,655.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:03,0.0,740663.0,0001593968-17-000628,-index.htm,301.0,658.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:03,0.0,712534.0,0000712534-17-000152,-index.htm,301.0,654.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:03,0.0,712534.0,0000712534-17-000152,-index.htm,200.0,3428.0,1.0,0.0,0.0,10.0,0.0,
149.56.12.jbf,2017-06-30,00:00:03,0.0,740663.0,0001593968-17-000628,-index.htm,200.0,2803.0,1.0,0.0,0.0,10.0,0.0,
157.55.39.eih,2017-06-30,00:00:03,0.0,1428205.0,0001398432-10-000602,-index.htm,200.0,2811.0,1.0,0.0,0.0,10.0,0.0,
157.55.39.eih,2017-06-30,00:00:03,0.0,217410.0,0001191638-04-002203,-index.htm,200.0,2757.0,1.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-30,00:00:03,0.0,1521951.0,0000892712-16-001506,.txt,200.0,2390.0,0.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-30,00:00:03,0.0,1521951.0,0000892712-16-001506,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
158.69.116.fca,2017-06-30,00:00:03,0.0,1706403.0,0001539497-17-001073,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
158.69.116.fca,2017-06-30,00:00:03,0.0,1706403.0,0001539497-17-001073,-index.htm,200.0,3598.0,1.0,0.0,0.0,9.0,0.0,
158.69.116.fca,2017-06-30,00:00:03,0.0,1630113.0,0001511164-17-000373,-index.htm,301.0,680.0,1.0,0.0,0.0,10.0,0.0,
158.69.116.fca,2017-06-30,00:00:03,0.0,1706303.0,0001539497-17-001079,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
158.69.116.fca,2017-06-30,00:00:03,0.0,1630113.0,0001511164-17-000373,-index.htm,200.0,3440.0,1.0,0.0,0.0,9.0,0.0,
158.69.116.fca,2017-06-30,00:00:03,0.0,1706303.0,0001539497-17-001079,-index.htm,200.0,3543.0,1.0,0.0,0.0,9.0,0.0,
162.249.57.hhg,2017-06-30,00:00:03,0.0,1034563.0,0001144204-14-047715,.txt,200.0,3895265.0,0.0,0.0,0.0,10.0,0.0,
163.117.2.gai,2017-06-30,00:00:03,0.0,1095355.0,0000909281-01-500007,.txt,200.0,141660.0,0.0,0.0,0.0,10.0,0.0,
163.117.2.gai,2017-06-30,00:00:03,0.0,1095355.0,0000909281-00-000004,.txt,200.0,169381.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:03,0.0,1267902.0,0001179110-04-004404,.txt,200.0,8080.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:03,0.0,1267902.0,0001179110-04-004407,.txt,200.0,7563.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:03,0.0,1267902.0,0001179110-04-004405,.txt,200.0,8145.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:03,0.0,1267902.0,0001179110-04-004406,.txt,200.0,5432.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:03,0.0,1267902.0,0001179110-04-004408,.txt,200.0,8081.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.igj,2017-06-30,00:00:03,0.0,1021848.0,0001021848-01-000002,.txt,200.0,254432.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jdj,2017-06-30,00:00:03,0.0,1175031.0,9999999997-05-015965,.txt,200.0,2369.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jdj,2017-06-30,00:00:03,0.0,1276175.0,0000898173-05-000003,.txt,200.0,17076.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jdj,2017-06-30,00:00:03,0.0,1198393.0,0000908834-05-000017,.txt,200.0,13468.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:03,0.0,1165223.0,0001125282-03-003004,.txt,200.0,30009.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:03,0.0,894329.0,0000893220-00-000035,.txt,200.0,536782.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:03,0.0,889409.0,0000315066-00-000694,.txt,200.0,10277.0,0.0,0.0,0.0,10.0,0.0,
165.124.130.jhd,2017-06-30,00:00:03,0.0,894329.0,0000950137-00-000645,.txt,200.0,290754.0,0.0,0.0,0.0,10.0,0.0,
173.164.151.gbi,2017-06-30,00:00:03,0.0,863821.0,9999999995-08-002025,-index.htm,200.0,2739.0,1.0,0.0,0.0,1.0,0.0,
177.66.196.jfc,2017-06-30,00:00:03,0.0,1007295.0,0001007295-12-000004,.txt,200.0,30110.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.bgd,2017-06-30,00:00:03,0.0,883677.0,0001140361-13-032843,-index.htm,200.0,7420.0,1.0,0.0,0.0,10.0,0.0,
180.76.15.edd,2017-06-30,00:00:03,0.0,943452.0,0001209191-12-042557,xslF345X03/doc4.xml,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.eef,2017-06-30,00:00:03,0.0,1459417.0,0001104659-14-088216,xslF345X03/a4.xml,301.0,666.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.haa,2017-06-30,00:00:03,0.0,943452.0,0001209191-12-042557,xslF345X03/doc4.xml,200.0,15617.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.igj,2017-06-30,00:00:03,0.0,883677.0,0001140361-13-032843,-index.htm,301.0,652.0,1.0,0.0,0.0,10.0,0.0,
185.25.32.fdh,2017-06-30,00:00:03,0.0,1256953.0,0001127602-11-022640,xslF345X03/form4.xml,301.0,677.0,0.0,0.0,0.0,10.0,0.0,
