182.74.116.cac,2017-06-30 00:00:06,2017-06-30 00:00:06,1,1
52.73.130.fhf,2017-06-30 00:00:06,2017-06-30 00:00:06,1,1
69.191.249.fhc,2017-06-30 00:00:06,2017-06-30 00:00:06,1,1
69.191.249.ghe,2017-06-30 00:00:06,2017-06-30 00:00:06,1,1
69.191.249.gig,2017-06-30 00:00:06,2017-06-30 00:00:06,1,1
69.191.249.jag,2017-06-30 00:00:06,2017-06-30 00:00:06,1,1
72.47.244.jda,2017-06-30 00:00:06,2017-06-30 00:00:06,1,2
128.138.64.cej,2017-06-30 00:00:00,2017-06-30 00:00:07,8,14
50.116.50.fdf,2017-06-30 00:00:02,2017-06-30 00:00:07,6,10
192.241.238.hhg,2017-06-30 00:00:04,2017-06-30 00:00:07,4,98
120.26.124.hbc,2017-06-30 00:00:06,2017-06-30 00:00:07,2,2
121.40.85.fbb,2017-06-30 00:00:06,2017-06-30 00:00:07,2,2
216.244.66.ddh,2017-06-30 00:00:06,2017-06-30 00:00:07,2,5
54.86.78.jic,2017-06-30 00:00:06,2017-06-30 00:00:07,2,4
144.203.129.hji,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
155.64.23.eja,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
180.76.15.bff,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
180.76.15.edd,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
180.76.15.fgg,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
180.76.15.jda,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
198.186.138.ggf,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
23.101.153.efc,2017-06-30 00:00:07,2017-06-30 00:00:07,1,3
34.200.219.dci,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
5.9.145.ejd,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
54.89.107.aah,2017-06-30 00:00:07,2017-06-30 00:00:07,1,8
97.84.63.hie,2017-06-30 00:00:07,2017-06-30 00:00:07,1,1
108.54.237.aji,2017-06-30 00:00:04,2017-06-30 00:00:08,5,3
69.191.249.gge,2017-06-30 00:00:06,2017-06-30 00:00:08,3,2
73.255.119.eca,2017-06-30 00:00:06,2017-06-30 00:00:08,3,2
111.93.214.fdh,2017-06-30 00:00:08,2017-06-30 00:00:08,1,2
12.247.105.hhg,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
121.40.158.hec,2017-06-30 00:00:08,2017-06-30 00:00:08,1,2
180.76.15.bch,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
180.76.15.jcd,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
180.76.15.jij,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
188.165.200.jag,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
198.182.154.ech,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
199.190.211.ggf,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
216.57.159.egd,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
31.221.13.jad,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
46.229.168.aej,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
69.191.249.chj,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
69.191.249.eaj,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
69.191.249.ijh,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
69.196.253.bch,2017-06-30 00:00:08,2017-06-30 00:00:08,1,1
72.47.244.edd,2017-06-30 00:00:08,2017-06-30 00:00:08,1,2
66.249.66.chj,2017-06-30 00:00:00,2017-06-30 00:00:09,10,21
40.77.167.jde,2017-06-30 00:00:07,2017-06-30 00:00:09,3,4
193.205.19.jde,2017-06-30 00:00:08,2017-06-30 00:00:09,2,40
54.173.181.ghf,2017-06-30 00:00:08,2017-06-30 00:00:09,2,12
104.155.175.fbb,2017-06-30 00:00:09,2017-06-30 00:00:09,1,1
107.22.225.dea,2017-06-30 00:00:09,2017-06-30 00:00:09,1,1
146.148.104.jfc,2017-06-30 00:00:09,2017-06-30 00:00:09,1,1
163.231.6.gai,2017-06-30 00:00:09,2017-06-30 00:00:09,1,6
167.181.12.cca,2017-06-30 00:00:09,2017-06-30 00:00:09,1,1
180.76.15.egd,2017-06-30 00:00:09,2017-06-30 00:00:09,1,1
45.55.8.bdh,2017-06-30 00:00:09,2017-06-30 00:00:09,1,2
73.95.221.cib,2017-06-30 00:00:09,2017-06-30 00:00:09,1,1
13.94.212.jdf,2017-06-30 00:00:02,2017-06-30 00:00:10,9,372
121.40.94.bcj,2017-06-30 00:00:07,2017-06-30 00:00:10,4,4
52.7.237.jic,2017-06-30 00:00:07,2017-06-30 00:00:10,4,6
69.191.249.bcf,2017-06-30 00:00:08,2017-06-30 00:00:10,3,2
70.183.20.iei,2017-06-30 00:00:08,2017-06-30 00:00:10,3,2
35.165.139.chj,2017-06-30 00:00:09,2017-06-30 00:00:10,2,2
107.142.44.fca,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
163.172.68.jgj,2017-06-30 00:00:10,2017-06-30 00:00:10,1,3
173.226.98.ccg,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
180.76.15.fbb,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
180.76.15.fib,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
180.76.15.jbf,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
180.76.15.jdj,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
185.25.32.fgi,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
209.237.237.hjf,2017-06-30 00:00:10,2017-06-30 00:00:10,1,2
216.244.66.ddh,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
34.212.198.aab,2017-06-30 00:00:10,2017-06-30 00:00:10,1,4
71.204.145.cih,2017-06-30 00:00:10,2017-06-30 00:00:10,1,1
69.191.249.cga,2017-06-30 00:00:06,2017-06-30 00:00:11,6,4
165.156.40.fdh,2017-06-30 00:00:08,2017-06-30 00:00:11,4,3
101.81.133.jja,2017-06-30 00:00:10,2017-06-30 00:00:11,2,2
106.38.241.jcd,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
121.116.12.igj,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
121.40.158.hec,2017-06-30 00:00:11,2017-06-30 00:00:11,1,2
144.203.129.hji,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
162.27.66.bbb,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
180.76.15.ahg,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
180.76.15.bcj,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
180.76.15.fed,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
180.76.15.jcf,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
180.76.15.jda,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
198.71.58.geh,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
209.234.229.jcf,2017-06-30 00:00:11,2017-06-30 00:00:11,1,2
42.61.184.gfj,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
62.65.39.jcf,2017-06-30 00:00:11,2017-06-30 00:00:11,1,2
69.191.249.eff,2017-06-30 00:00:11,2017-06-30 00:00:11,1,1
99.126.178.bic,2017-06-30 00:00:05,2017-06-30 00:00:12,8,6
121.40.65.ebc,2017-06-30 00:00:07,2017-06-30 00:00:12,6,8
4.30.121.fab,2017-06-30 00:00:10,2017-06-30 00:00:12,3,2
69.191.249.bdh,2017-06-30 00:00:10,2017-06-30 00:00:12,3,2
69.191.249.fhc,2017-06-30 00:00:10,2017-06-30 00:00:12,3,2
69.191.249.jag,2017-06-30 00:00:10,2017-06-30 00:00:12,3,2
165.156.40.fha,2017-06-30 00:00:11,2017-06-30 00:00:12,2,2
106.38.241.egd,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
107.22.225.dea,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
111.93.214.fdh,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
128.199.163.fgg,2017-06-30 00:00:12,2017-06-30 00:00:12,1,2
180.76.15.hbf,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
23.101.153.efc,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
31.221.13.jad,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
37.220.8.bbi,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
46.229.168.fef,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
69.191.249.bgg,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
69.191.249.caa,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
69.191.249.ghe,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
72.67.52.ceb,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
74.201.83.ech,2017-06-30 00:00:12,2017-06-30 00:00:12,1,1
34.205.161.abh,2017-06-30 00:00:02,2017-06-30 00:00:13,12,91
192.223.243.gjc,2017-06-30 00:00:07,2017-06-30 00:00:13,7,8
108.54.237.aji,2017-06-30 00:00:11,2017-06-30 00:00:13,3,3
54.173.181.ghf,2017-06-30 00:00:12,2017-06-30 00:00:13,2,6
106.120.173.jie,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
144.230.191.dgd,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
173.164.151.gbi,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
173.255.218.jbd,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
180.76.15.aba,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
180.76.15.fcg,2017-06-30 00:00:13,2017-06-30 00:00:13,1,2
203.177.30.hah,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
204.101.161.fcg,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
38.94.157.hbh,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
45.55.8.bdh,2017-06-30 00:00:13,2017-06-30 00:00:13,1,2
52.21.42.haa,2017-06-30 00:00:13,2017-06-30 00:00:13,1,1
54.86.78.jic,2017-06-30 00:00:13,2017-06-30 00:00:13,1,2
139.199.159.caf,2017-06-30 00:00:05,2017-06-30 00:00:14,10,7
40.77.167.jde,2017-06-30 00:00:12,2017-06-30 00:00:14,3,4
121.40.94.bcj,2017-06-30 00:00:13,2017-06-30 00:00:14,2,2
12.247.105.hhg,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
120.26.129.hec,2017-06-30 00:00:14,2017-06-30 00:00:14,1,2
144.203.129.hji,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
185.25.32.fgi,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
24.87.212.def,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
69.191.249.aag,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
69.191.249.cga,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
69.191.249.eff,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
69.191.249.ijh,2017-06-30 00:00:14,2017-06-30 00:00:14,1,1
204.52.175.jdd,2017-06-30 00:00:11,2017-06-30 00:00:15,5,28
84.201.133.fhf,2017-06-30 00:00:13,2017-06-30 00:00:15,3,2
162.138.210.ggf,2017-06-30 00:00:14,2017-06-30 00:00:15,2,2
163.172.71.jda,2017-06-30 00:00:14,2017-06-30 00:00:15,2,3
216.244.66.ddh,2017-06-30 00:00:14,2017-06-30 00:00:15,2,5
107.22.225.dea,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
121.40.158.hec,2017-06-30 00:00:15,2017-06-30 00:00:15,1,2
121.40.162.ebc,2017-06-30 00:00:15,2017-06-30 00:00:15,1,2
167.219.0.egd,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
180.76.15.aea,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
180.76.15.bgd,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
180.76.15.jda,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
185.46.212.iei,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
52.7.237.jic,2017-06-30 00:00:15,2017-06-30 00:00:15,1,2
54.172.238.ech,2017-06-30 00:00:15,2017-06-30 00:00:15,1,1
75.105.72.fib,2017-06-30 00:00:00,2017-06-30 00:00:16,17,11
148.251.42.eib,2017-06-30 00:00:05,2017-06-30 00:00:16,12,8
54.175.208.fdh,2017-06-30 00:00:09,2017-06-30 00:00:16,8,18
50.116.50.fdf,2017-06-30 00:00:10,2017-06-30 00:00:16,7,10
69.191.249.gig,2017-06-30 00:00:10,2017-06-30 00:00:16,7,4
69.191.249.bcf,2017-06-30 00:00:14,2017-06-30 00:00:16,3,2
173.251.67.bid,2017-06-30 00:00:15,2017-06-30 00:00:16,2,3
121.40.65.ebc,2017-06-30 00:00:16,2017-06-30 00:00:16,1,2
121.40.66.aie,2017-06-30 00:00:16,2017-06-30 00:00:16,1,2
121.40.66.bch,2017-06-30 00:00:16,2017-06-30 00:00:16,1,2
165.117.232.ecb,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
180.76.15.jcf,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
208.87.238.gge,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
45.55.8.bdh,2017-06-30 00:00:16,2017-06-30 00:00:16,1,2
54.152.30.bij,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
69.191.249.bdh,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
69.191.249.gge,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
72.47.244.jda,2017-06-30 00:00:16,2017-06-30 00:00:16,1,4
84.201.133.ecg,2017-06-30 00:00:16,2017-06-30 00:00:16,1,1
40.77.167.gch,2017-06-30 00:00:08,2017-06-30 00:00:17,10,14
54.165.81.gbi,2017-06-30 00:00:14,2017-06-30 00:00:17,4,7
108.54.237.aji,2017-06-30 00:00:16,2017-06-30 00:00:17,2,2
107.21.18.jad,2017-06-30 00:00:17,2017-06-30 00:00:17,1,2
139.199.159.caf,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
144.203.129.hji,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
162.27.66.bbb,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
17.133.2.ihf,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
17.133.3.efj,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
203.177.30.hah,2017-06-30 00:00:17,2017-06-30 00:00:17,1,3
216.145.126.eca,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
35.165.139.chj,2017-06-30 00:00:17,2017-06-30 00:00:17,1,2
54.86.78.jic,2017-06-30 00:00:17,2017-06-30 00:00:17,1,2
54.89.107.aah,2017-06-30 00:00:17,2017-06-30 00:00:17,1,5
62.65.39.jcf,2017-06-30 00:00:17,2017-06-30 00:00:17,1,2
65.55.210.ecg,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
71.204.145.cih,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
97.84.63.hie,2017-06-30 00:00:17,2017-06-30 00:00:17,1,1
216.244.66.bbi,2017-06-30 00:00:00,2017-06-30 00:00:18,19,98
67.225.243.djb,2017-06-30 00:00:01,2017-06-30 00:00:18,18,115
64.124.25.jig,2017-06-30 00:00:06,2017-06-30 00:00:18,13,30
121.40.161.haf,2017-06-30 00:00:15,2017-06-30 00:00:18,4,6
64.57.81.eib,2017-06-30 00:00:16,2017-06-30 00:00:18,3,4
69.191.249.fhc,2017-06-30 00:00:16,2017-06-30 00:00:18,3,2
69.191.249.ghe,2017-06-30 00:00:16,2017-06-30 00:00:18,3,2
101.81.133.jja,2017-06-30 00:00:17,2017-06-30 00:00:18,2,2
141.160.13.ihd,2017-06-30 00:00:17,2017-06-30 00:00:18,2,2
165.156.40.fha,2017-06-30 00:00:17,2017-06-30 00:00:18,2,2
204.8.150.fha,2017-06-30 00:00:17,2017-06-30 00:00:18,2,2
23.123.246.aef,2017-06-30 00:00:17,2017-06-30 00:00:18,2,2
107.22.225.dea,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
121.40.63.gig,2017-06-30 00:00:18,2017-06-30 00:00:18,1,2
164.132.159.gig,2017-06-30 00:00:18,2017-06-30 00:00:18,1,2
17.125.80.cah,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
172.58.168.aba,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
180.76.15.eij,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
180.76.15.fjf,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
180.76.15.hgj,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
192.99.55.cah,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
209.170.214.gai,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
218.30.103.eef,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
23.101.153.efc,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
31.221.13.jad,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
46.229.168.fef,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
69.191.249.bgg,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
69.191.249.hbh,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
69.191.249.jag,2017-06-30 00:00:18,2017-06-30 00:00:18,1,1
54.212.94.jcd,2017-06-30 00:00:00,2017-06-30 00:00:19,20,78
70.32.112.aab,2017-06-30 00:00:02,2017-06-30 00:00:19,18,154
162.243.71.fcf,2017-06-30 00:00:06,2017-06-30 00:00:19,14,76
157.55.39.eih,2017-06-30 00:00:12,2017-06-30 00:00:19,8,14
120.26.129.hec,2017-06-30 00:00:18,2017-06-30 00:00:19,2,4
12.247.105.hhg,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
120.26.124.hbc,2017-06-30 00:00:19,2017-06-30 00:00:19,1,2
121.40.66.gjj,2017-06-30 00:00:19,2017-06-30 00:00:19,1,2
173.255.218.jbd,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
180.76.15.jdj,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
208.87.238.gge,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
34.201.137.bfc,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
45.55.8.bdh,2017-06-30 00:00:19,2017-06-30 00:00:19,1,2
50.232.66.bid,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
52.90.9.ecg,2017-06-30 00:00:19,2017-06-30 00:00:19,1,1
155.201.34.ahg,2017-06-30 00:00:18,2017-06-30 00:00:20,3,2
69.191.249.ijh,2017-06-30 00:00:18,2017-06-30 00:00:20,3,2
216.244.66.ddh,2017-06-30 00:00:19,2017-06-30 00:00:20,2,6
96.127.52.gig,2017-06-30 00:00:19,2017-06-30 00:00:20,2,6
